src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.73,192.168.10.50,38152,21,6,2025-10-25 16:01:24,9.640734,215.33630115715255,2.800616633546782,1.1409919618153554,1.6596246717314262,11,16,840,1236,84,66,76.36363636363636,5.677270907634908,100,54,77.25,14.489220130842101,100,54,76.88888888888889,11.735774156898572,137.72839506172838,220,320,20,7,0.3707974615384615,3.455539,0.0,1.0139080638050677,9.640702,3.49882,0.0,0.9640702000000001,1.4774182817290302,9.640713,3.455539,5.3e-05,0.6427142,1.2677227896284056,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.36363636363636,77.25,0,11,16,840,1236
192.168.10.73,192.168.10.50,38166,21,6,2025-10-25 16:01:24,9.351916,221.45194631773853,2.8871089090192856,1.1762295555263758,1.71087935349291,11,16,835,1236,81,66,75.9090909090909,5.212825886120528,100,54,77.25,14.489220130842101,100,54,76.70370370370371,11.658139152746509,135.9122085048011,220,320,20,7,0.3596890769230769,3.321257,0.0,0.9841658507442473,9.351889,3.363798,0.0,0.9351889,1.4357431446954187,9.351899,3.321257,5.4e-05,0.6234599333333334,1.230621356217661,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.70370370370371,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9090909090909,77.25,0,11,16,835,1236
192.168.10.73,192.168.10.50,38176,21,6,2025-10-25 16:01:25,9.301963,223.07119475749366,2.9026131366035317,1.1825460926903277,1.720067043913204,11,16,839,1236,84,66,76.27272727272727,5.609908589287823,100,54,77.25,14.489220130842101,100,54,76.85185185185185,11.724313779820196,137.45953360768175,220,320,20,7,0.3577678076923077,3.378239,0.0,0.9782558086109969,9.301936,3.421636,0.0,0.9301936000000002,1.4263759294808083,9.301944,3.378239,7.8e-05,0.6201296000000001,1.223142449938398,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.85185185185185,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.27272727272727,77.25,0,11,16,839,1236
192.168.10.73,192.168.10.50,38192,21,6,2025-10-25 16:01:25,9.351455,221.24899280379364,2.8872512352355866,1.1762875402811648,1.7109636949544216,11,16,833,1236,81,66,75.72727272727273,5.118432094639726,100,54,77.25,14.489220130842101,100,54,76.62962962962963,11.646484601223216,135.64060356652948,220,320,20,7,0.35967134615384616,3.187339,0.0,0.9811496324753992,9.351423,3.230576,0.0,0.9351423000000001,1.4295262094075123,9.351437,3.187339,7.6e-05,0.6234291333333333,1.2264459236381013,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.62962962962963,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.72727272727273,77.25,0,11,16,833,1236
192.168.10.73,192.168.10.50,38208,21,6,2025-10-25 16:01:25,10.028543,206.31112615262256,2.6923153243696514,1.0968692062246728,1.5954461181449786,11,16,833,1236,81,66,75.72727272727273,5.100640050583832,100,54,77.25,14.489220130842101,100,54,76.62962962962963,11.6433040625269,135.5665294924554,220,320,20,7,0.3857131923076923,3.774537,0.0,1.05866538432867,10.028501,3.817689,0.0,1.0028500999999999,1.542876021311074,10.028517,3.774537,6.9e-05,0.6685678,1.3242235221291105,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.62962962962963,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.72727272727273,77.25,0,11,16,833,1236
192.168.10.73,192.168.10.50,38222,21,6,2025-10-25 16:01:25,9.118248,227.89465695602928,2.9610951577539897,1.206372101307181,1.7547230564468088,11,16,842,1236,84,66,76.54545454545455,5.758213680768406,100,54,77.25,14.489220130842101,100,54,76.96296296296296,11.748858042164121,138.03566529492454,220,320,20,7,0.35070184615384614,3.57228,0.0,0.9659091686567274,9.118215,3.614273,0.0,0.9118215000000001,1.4110306555346874,9.118231,3.57228,7e-05,0.6078820666666666,1.2086494325543957,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.96296296296296,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.54545454545455,77.25,0,11,16,842,1236
192.168.10.73,192.168.10.50,38228,21,6,2025-10-25 16:01:28,8.846692,234.43791193363577,3.0519882460020087,1.2434026187415592,1.8085856272604497,11,16,838,1236,83,66,76.18181818181819,5.440892002707274,100,54,77.25,14.489220130842101,100,54,76.81481481481481,11.693736965784963,136.7434842249657,220,320,20,7,0.3402573846153846,3.074645,0.0,0.926632869439675,8.846659,3.12373,0.0,0.8846659000000001,1.3525944002412882,8.84667,3.074645,7.1e-05,0.589778,1.1580868274746934,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.81481481481481,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.18181818181819,77.25,0,11,16,838,1236
192.168.10.73,192.168.10.50,39770,21,6,2025-10-25 16:01:32,8.892828,234.45859967155556,3.0361545281208633,1.2369518447899814,1.799202683330882,11,16,849,1236,84,66,77.18181818181819,6.057574999620976,100,54,77.25,14.489220130842101,100,54,77.22222222222223,11.804999986927491,139.35802469135805,220,320,20,7,0.34203184615384613,3.093512,0.0,0.9320441484311489,8.892797,3.137117,0.0,0.8892797,1.3593874193870599,8.89281,3.093512,7.5e-05,0.5928540000000001,1.1649295468210943,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,77.22222222222223,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.18181818181819,77.25,0,11,16,849,1236
192.168.10.73,192.168.10.50,39778,21,6,2025-10-25 16:01:33,7.339858,283.1117441236601,3.678545279758818,1.4986665954572962,2.1798786843015217,11,16,842,1236,83,66,76.54545454545455,5.581847793821364,100,54,77.25,14.489220130842101,100,54,76.96296296296296,11.714130376605416,137.22085048010973,220,320,20,7,0.2823022307692308,2.53334,0.0,0.7667450449465588,7.339816,2.575907,0.0,0.7339816,1.1218600122099194,7.339842,2.53334,7e-05,0.48932279999999995,0.9579801263736251,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.96296296296296,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.54545454545455,77.25,0,11,16,842,1236
192.168.10.73,192.168.10.50,39792,21,6,2025-10-25 16:01:33,8.86059,234.2959103174845,3.0472011457476307,1.2414523186379236,1.805748827109707,11,16,840,1236,83,66,76.36363636363636,5.514818504764764,100,54,77.25,14.489220130842101,100,54,76.88888888888889,11.704172517567725,136.98765432098764,220,320,20,7,0.3407919230769231,2.956331,0.0,0.9283000471108019,8.860559,2.998998,0.0,0.8860559,1.353454167342319,8.860574,2.956331,6.3e-05,0.5907049333333333,1.1601991857829392,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.36363636363636,77.25,0,11,16,840,1236
192.168.10.73,192.168.10.50,39806,21,6,2025-10-25 16:01:34,9.394529,221.61834829612,2.8740131623416136,1.1708942513243612,1.7031189110172527,11,16,846,1236,84,66,76.9090909090909,5.86909541511599,100,54,77.25,14.489220130842101,100,54,77.11111111111111,11.767290928776644,138.4691358024691,220,320,20,7,0.3613280384615385,3.190238,0.0,0.9850579318390162,9.394498,3.233144,0.0,0.9394498,1.4351126464816482,9.394508,3.190238,5.4e-05,0.6263005333333334,1.231248058455423,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,77.11111111111111,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9090909090909,77.25,0,11,16,846,1236
192.168.10.73,192.168.10.50,39816,21,6,2025-10-25 16:01:34,8.9372,232.7350848140357,3.021080427874502,1.2308105446896118,1.79026988318489,11,16,844,1236,83,66,76.72727272727273,5.72221999340226,100,54,77.25,14.489220130842101,100,54,77.03703703703704,11.739397048941752,137.8134430727023,220,320,20,7,0.34373846153846166,3.170993,0.0,0.9378643341875293,8.93717,3.214829,0.0,0.893717,1.367831501635271,8.937185,3.170993,5.8e-05,0.5958123333333334,1.1723632369352466,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,77.03703703703704,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.72727272727273,77.25,0,11,16,844,1236
192.168.10.73,192.168.10.50,39826,21,6,2025-10-25 16:01:34,8.910253,232.9900172307116,3.0302169871046307,1.2345328465981829,1.7956841405064479,11,16,840,1236,83,66,76.36363636363636,5.498309281831797,100,54,77.25,14.489220130842101,100,54,76.88888888888889,11.701007659467349,136.91358024691357,220,320,20,7,0.3427020384615385,3.486068,0.0,0.9435373837520443,8.910227,3.528288,0.0,0.8910227,1.3784609761441236,8.910227,3.486068,5.6e-05,0.5940151333333333,1.1806105884163425,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.36363636363636,77.25,0,11,16,840,1236
192.168.10.73,192.168.10.50,39836,21,6,2025-10-25 16:01:34,8.358901,248.47764078076773,3.2300896971982325,1.3159624692289096,1.9141272279693229,11,16,841,1236,83,66,76.45454545454545,5.581847793821364,100,54,77.25,14.489220130842101,100,54,76.92592592592592,11.715535510202226,137.25377229080934,220,320,20,7,0.3214961923076923,2.940638,0.0,0.8772353805455225,8.358867,2.983675,0.0,0.8358867,1.2812962989940342,8.358835000000001,2.940638,6e-05,0.5572556666666667,1.096585459028322,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.92592592592592,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.45454545454545,77.25,0,11,16,841,1236
192.168.10.73,192.168.10.50,39850,21,6,2025-10-25 16:01:34,9.031933,229.74041105043625,2.989393300415315,1.2179009742432765,1.7714923261720386,11,16,839,1236,83,66,76.27272727272727,5.44544695704434,100,54,77.25,14.489220130842101,100,54,76.85185185185185,11.692681166735927,136.71879286694102,220,320,20,7,0.3473820384615385,3.288359,0.0,0.9490809576292327,9.031912,3.331435,0.0,0.9031912000000002,1.3842114128306267,9.031899,3.288359,5.4e-05,0.6021266000000001,1.1865592912097735,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,76.85185185185185,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.27272727272727,77.25,0,11,16,839,1236
192.168.10.73,192.168.10.50,39858,21,6,2025-10-25 16:01:35,8.432245,246.90933434690288,3.2019942494555127,1.3045161757040977,1.897478073751415,11,16,846,1236,84,66,76.9090909090909,5.915381267271796,100,54,77.25,14.489220130842101,100,54,77.11111111111111,11.77672951309876,138.69135802469134,220,320,20,7,0.3243171153846154,3.105373,0.0,0.8869621863035272,8.432213,3.148523,0.0,0.8432213000000001,1.2954974923569749,8.432161,3.105373,7.1e-05,0.5621440666666667,1.1090219008765918,7,7,0,0,1,3,1,14,24,0,0,1.4545454545454546,77.11111111111111,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9090909090909,77.25,0,11,16,846,1236
192.168.10.73,192.168.10.50,39860,21,6,2025-10-25 16:01:36,8.754602,237.7035529427837,3.0840922294354445,1.2564820193996253,1.827610210035819,11,16,833,1248,84,66,75.72727272727273,6.648183745011717,100,66,78.0,13.546217184144066,100,66,77.07407407407408,11.313466004348538,127.99451303155007,220,320,20,6,0.33671546153846155,3.426892,0.0,0.9262689027902057,8.754577,3.470438,0.0,0.8754577000000001,1.3538808196122765,8.754567999999999,3.426892,6.6e-05,0.5836378666666666,1.1588981490481876,6,7,0,0,2,3,0,13,25,0,0,1.4545454545454546,77.07407407407408,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.72727272727273,78.0,0,11,16,833,1248
192.168.10.73,192.168.10.50,54986,21,6,2025-10-25 16:01:40,6.62226,241.45835409663772,3.171122849299182,1.5100584996662771,1.6610643496329047,10,11,737,862,84,66,73.7,6.914477565225011,100,66,78.36363636363636,13.206559852607183,100,66,76.14285714285714,10.933938924658547,119.55102040816328,200,220,20,4,0.331113,3.661527,0.0,0.986715599770775,6.62226,3.704413,0.0,0.7358066666666666,1.3884634127218158,6.622153,3.661527,0.000223,0.6622153,1.3145191875047735,4,5,0,0,2,3,0,9,19,0,0,1.1,76.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7,78.36363636363636,0,10,11,737,862
192.168.10.73,192.168.10.50,54992,21,6,2025-10-25 16:01:41,3.03163,368.1188007771397,4.947833343778759,2.6388444500153385,2.3089888937634213,8,7,574,542,81,66,71.75,6.2599920127744575,100,66,77.42857142857143,12.222428363547108,100,66,74.4,9.931767214348111,98.64000000000003,160,140,20,2,0.21654500000000002,2.98736,0.0,0.7685553845675107,3.0316300000000003,3.029176,0.0,0.43309000000000003,1.0598477998420341,3.031519,2.98736,0.000207,0.5052531666666666,1.1101270226866558,2,3,0,0,2,3,0,5,13,0,0,0.875,74.4,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.75,77.42857142857143,0,8,7,574,542
192.168.10.73,192.168.10.50,55006,21,6,2025-10-25 16:01:42,5.108351,312.03807256001005,4.1109156359850765,1.9575788742786078,2.1533367617064685,10,11,732,862,81,66,73.2,6.289674077406555,100,66,78.36363636363636,13.206559852607183,100,66,75.9047619047619,10.809628696785024,116.8480725623583,200,220,20,4,0.25541754999999994,2.643186,0.0,0.7527806639407308,5.108351,2.684938,0.0,0.5675945555555555,1.0629108788366775,5.108233,2.643186,0.000139,0.5108233,1.001447385258961,4,5,0,0,2,3,0,9,19,0,0,1.1,75.9047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2,78.36363636363636,0,10,11,732,862
192.168.10.73,192.168.10.50,55012,21,6,2025-10-25 16:01:43,3.131191,356.09453399680825,4.790509425966031,2.5549383605152163,2.2355710654508143,8,7,573,542,81,66,71.625,6.081478027585071,100,66,77.42857142857143,12.222428363547108,100,66,74.33333333333333,9.890511727015049,97.82222222222222,160,140,20,2,0.22365650000000006,3.086371,0.0,0.7940416215723518,3.1311910000000003,3.128524,0.0,0.447313,1.0945999351633977,3.131101,3.086371,0.000261,0.5218501666666667,1.1469806513266934,2,3,0,0,2,3,0,5,13,0,0,0.875,74.33333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.625,77.42857142857143,0,8,7,573,542
192.168.10.73,192.168.10.50,55024,21,6,2025-10-25 16:01:43,2.801174,397.33340377998655,5.354897625067204,2.855945400035842,2.4989522250313616,8,7,571,542,81,66,71.375,5.764926278800103,100,66,77.42857142857143,12.222428363547108,100,66,74.2,9.826494797230596,96.55999999999999,160,140,20,2,0.20008385714285717,2.757457,0.0,0.7093625332066871,2.801174,2.799249,0.0,0.4001677142857143,0.9794209167024176,2.801086,2.757457,0.0001,0.4668476666666667,1.0244947024180044,2,3,0,0,2,3,0,5,13,0,0,0.875,74.2,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.375,77.42857142857143,0,8,7,571,542
192.168.10.73,192.168.10.50,55040,21,6,2025-10-25 16:01:43,5.642737,282.4870271288561,3.721598224407765,1.7721896306703644,1.9494085937374008,10,11,732,862,81,66,73.2,6.289674077406555,100,66,78.36363636363636,13.206559852607183,100,66,75.9047619047619,10.809628696785024,116.8480725623583,200,220,20,4,0.28213685,3.007697,0.0,0.8352008885903004,5.642737,3.050185,0.0,0.6269707777777778,1.1774730943066907,5.642662,3.007697,3.7e-05,0.5642661999999999,1.1117235360367073,4,5,0,0,2,3,0,9,19,0,0,1.1,75.9047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2,78.36363636363636,0,10,11,732,862
192.168.10.73,192.168.10.50,55054,21,6,2025-10-25 16:01:43,3.57233,311.84129125808647,4.198940187496675,2.239434766664894,1.9595054208317821,8,7,572,542,81,66,71.5,5.916079783099616,100,66,77.42857142857143,12.222428363547108,100,66,74.26666666666667,9.855398971573342,97.12888888888888,160,140,20,2,0.2551664285714286,3.525217,0.0,0.9070079599792239,3.57233,3.567269,0.0,0.5103328571428571,1.2479896518168077,3.572229,3.525217,0.000233,0.5953715,1.3103463237911253,2,3,0,0,2,3,0,5,13,0,0,0.875,74.26666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,77.42857142857143,0,8,7,572,542
192.168.10.73,192.168.10.50,55062,21,6,2025-10-25 16:01:43,2.983286,373.4137457823353,5.0280127349506545,2.6816067919736826,2.3464059429769724,8,7,572,542,81,66,71.5,5.916079783099616,100,66,77.42857142857143,12.222428363547108,100,66,74.26666666666667,9.855398971573342,97.12888888888888,160,140,20,2,0.2130918571428571,2.939373,0.0,0.7562048946849994,2.983286,2.981189,0.0,0.4261837142857143,1.0430766122827926,2.9832199999999998,2.939373,0.000209,0.4972033333333333,1.0922681254841025,2,3,0,0,2,3,0,5,13,0,0,0.875,74.26666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,77.42857142857143,0,8,7,572,542
192.168.10.73,192.168.10.50,55066,21,6,2025-10-25 16:01:44,6.076713,262.31286552450314,3.45581566876698,1.645626508936657,1.8101891598303228,10,11,732,862,81,66,73.2,6.289674077406555,100,66,78.36363636363636,13.206559852607183,100,66,75.9047619047619,10.809628696785024,116.8480725623583,200,220,20,4,0.30383565,3.048905,0.0,0.8973237057462193,6.076713,3.091249,0.0,0.6751903333333333,1.2627810271270312,6.076638,3.048905,0.000134,0.6076638,1.1940518249874081,4,5,0,0,2,3,0,9,19,0,0,1.1,75.9047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2,78.36363636363636,0,10,11,732,862
